## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.inventoryId,entity.modelCode,entity.grade,entity.versionCode,entity.versionDescription,entity.version,entity.fullColour,entity.interiorColor,entity.exteriorColor,entity.fuelConsumption,entity.driveTrain,entity.fuelType,entity.transmission,entity.eimCode,entity.modelSpecCode,entity.dealerId,entity.tmpDealerName,entity.phone,entity.collectionFilter_v2
QASHQAIJ12A_G83EH7F10_Z11G_TDZAREWJ12UEB--3--_1,QASHQAIJ12A N-Connecta,,,,34835,,1,,SJNTAAJ12U1398841,QASHQAIJ12A,N-Connecta,G83EH7F10,DIG-T 158 Mild Hybrid Xtronic 2WD N-Connecta,DIG-T 158 Mild Hybrid 2WD,Z11G,G,Z11,44.8 mpg,2WD,Petrol,Automatic,TDZAREWJ12UEB--3--,29594,51876,Glyn Hopkin Ltd,01223 906838,Mayank
QASHQAIJ12A_G83GIEF10_QABG_TDNARE9J12HEB--3--,QASHQAIJ12A N-Connecta,,,,36935,,1,,SJNTBAJ12U1389992,QASHQAIJ12A,N-Connecta,G83GIEF10,190 e-POWER Automatic 2WD N-Connecta,190 e-POWER 2WD,QABG,G,QAB,54.3 mpg,2WD,Petrol / Electric,Automatic,TDNARE9J12HEB--3--,29594,51136,Canterbury Motors,+01227 766 777,Mayank
QASHQAIJ12A_G83GIEF10_QABG_TDNARE9J12HEB--3--_9,QASHQAIJ12A N-Connecta,,,,36935,,1,,SJNTBAJ12U1389992,QASHQAIJ12A,N-Connecta,G83GIEF10,190 e-POWER Automatic 2WD N-Connecta,190 e-POWER 2WD,QABG,G,QAB,54.3 mpg,2WD,Petrol / Electric,Automatic,TDNARE9J12HEB--3--,29594,51136,Canterbury Motors,+01227 766 777,Mayank
QASHQAIJ12A_G83GIEF10_Z10G_TDNARE9J12HEBB-3--,QASHQAIJ12A N-Connecta,,,,36840,,1,,SJNTBAJ12U1394475,QASHQAIJ12A,N-Connecta,G83GIEF10,190 e-POWER Automatic 2WD N-Connecta,190 e-POWER 2WD,Z10G,G,Z10,54.3 mpg,2WD,Petrol / Electric,Automatic,TDNARE9J12HEBB-3--,29594,51096,Wilsons Autos & Coachworks Ltd,+01372 743 445,Mayank
QASHQAIJ12A_G83GIEF10_Z10G_TDNARE9J12HEBB-3--_2,QASHQAIJ12A N-Connecta,,,,36840,,1,,SJNTBAJ12U1394475,QASHQAIJ12A,N-Connecta,G83GIEF10,190 e-POWER Automatic 2WD N-Connecta,190 e-POWER 2WD,Z10G,G,Z10,54.3 mpg,2WD,Petrol / Electric,Automatic,TDNARE9J12HEBB-3--,29594,51096,Wilsons Autos & Coachworks Ltd,+01372 743 445,Mayank
QASHQAIJ12A_G83GIEG00_XFVB_TDNARG9J12HEBBARDM,QASHQAIJ12A Tekna,,,,41065,,1,,SJNTBAJ12U1387261,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,XFVB,B,XFV,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBARDM,29594,51737,J Edgar & Son,+01946 861607,Mayank
QASHQAIJ12A_G83GIEG00_XFVB_TDNARG9J12HEBBARDM_1,QASHQAIJ12A Tekna,,,,41065,,1,,SJNTBAJ12U1387261,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,XFVB,B,XFV,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBARDM,29594,51737,J Edgar & Son,+01946 861607,Mayank
X-TrailT33A_H61GG7FC1_KADG_TDNAREWT33TEA-G---,X-TrailT33A N-Connecta,,,,38015,,1,,JN1T33TC8U0003331,X-TrailT33A,N-Connecta,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,VC-Turbo 163 Mild Hybrid 2WD,KADG,G,KAD,39.8 mpg,2WD,Petrol,Automatic,TDNAREWT33TEA-G---,29738,51893,Trenton (Grimsby),+01472 483555,Mayank
X-TrailT33A_H61GG7FC1_KADG_TDNAREWT33TEA-G---_23,X-TrailT33A N-Connecta,,,,38015,,1,,JN1T33TC8U0003331,X-TrailT33A,N-Connecta,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,VC-Turbo 163 Mild Hybrid 2WD,KADG,G,KAD,39.8 mpg,2WD,Petrol,Automatic,TDNAREWT33TEA-G---,29738,51893,Trenton (Grimsby),+01472 483555,Mayank
X-TrailT33A_H61GG7FC1_KAYG_TDNAREWT33TEA-G---_1,X-TrailT33A N-Connecta,,,,38015,,1,,JN1T33TC2U0003342,X-TrailT33A,N-Connecta,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,VC-Turbo 163 Mild Hybrid 2WD,KAYG,G,KAY,39.8 mpg,2WD,Petrol,Automatic,TDNAREWT33TEA-G---,29738,51848,Bristol Street Motors Ilkeston,+0115 944 4499,Mayank
X-TrailT33A_H61GG7FC1_XEXG_TDNAREWT33TEA-G--E,X-TrailT33A N-Connecta,,,,39040,,1,,JN1T33TC9U0003287,X-TrailT33A,N-Connecta,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,VC-Turbo 163 Mild Hybrid 2WD,XEXG,G,XEX,39.2 mpg,2WD,Petrol,Automatic,TDNAREWT33TEA-G--E,29738,51893,Trenton (Grimsby),+01472 483555,Mayank
X-TrailT33A_H61GG7FC1_XEXG_TDNAREWT33TEA-G--E_1,X-TrailT33A N-Connecta,,,,39040,,1,,JN1T33TC9U0003287,X-TrailT33A,N-Connecta,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,VC-Turbo 163 Mild Hybrid 2WD,XEXG,G,XEX,39.2 mpg,2WD,Petrol,Automatic,TDNAREWT33TEA-G--E,29738,51893,Trenton (Grimsby),+01472 483555,Mayank
X-TrailT33A_H61GG7FC1_KAYG_JDNAREWT33TEA-G---,X-TrailT33A N-Connecta,,,,39015,,1,,JN1T33JC8U0002795,X-TrailT33A,N-Connecta,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,VC-Turbo 163 Mild Hybrid 2WD,KAYG,G,KAY,38.7 mpg,2WD,Petrol,Automatic,JDNAREWT33TEA-G---,29738,51688,Glyn Hopkin Ltd,+01279 653365,Mayank
X-TrailT33A_H61GG7FC1_KAYG_JDNAREWT33TEA-G---_10,X-TrailT33A N-Connecta,,,,39015,,1,,JN1T33JC8U0002795,X-TrailT33A,N-Connecta,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,VC-Turbo 163 Mild Hybrid 2WD,KAYG,G,KAY,38.7 mpg,2WD,Petrol,Automatic,JDNAREWT33TEA-G---,29738,51688,Glyn Hopkin Ltd,+01279 653365,Mayank
X-TrailT33A_H61GG7FC1_KAYG_JDNAREWT33TEA-G---_1,X-TrailT33A N-Connecta,,,,39015,,1,,JN1T33JC8U0002747,X-TrailT33A,N-Connecta,H61GG7FC1,VC-Turbo 163 Xtronic 2WD N-Connecta,VC-Turbo 163 Mild Hybrid 2WD,KAYG,G,KAY,38.7 mpg,2WD,Petrol,Automatic,JDNAREWT33TEA-G---,29738,51107,Crosby Park Nissan,+0151 924 9101,Mayank
X-TrailT33A_H61GHEFC1_KBYG_TDNARE9T33TEA-G---,X-TrailT33A N-Connecta,,,,40535,,1,,JN1T33TAXU0014989,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KBYG,G,KBY,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,51963,West Way Wolverhampton,,Mayank
X-TrailT33A_H61GHEFC1_KBYG_TDNARE9T33TEA-G---_67,X-TrailT33A N-Connecta,,,,40535,,1,,JN1T33TAXU0014989,X-TrailT33A,N-Connecta,H61GHEFC1,e-POWER 204 Automatic 2WD N-Connecta,e-POWER 204 2WD,KBYG,G,KBY,48.7 mpg,2WD,Petrol / Electric,Automatic,TDNARE9T33TEA-G---,29738,51963,West Way Wolverhampton,,Mayank
X-TrailT33A_H61GIFEC1_KBYG_JDNNRD9T33TEA-----,X-TrailT33A Acenta Premium,,,,40910,,1,,JN1T33JB9U0007219,X-TrailT33A,Acenta Premium,H61GIFEC1,e-POWER 213 Automatic 4WD e-4ORCE Acenta Premium,e-POWER 213 4WD e-4ORCE,KBYG,G,KBY,44.1 mpg,2WD,Petrol / Electric,Automatic,JDNNRD9T33TEA-----,29738,51863,Greenhous Shrewsbury,+01743 454 141,Mayank
X-TrailT33A_H61GIFEC1_KBYG_JDNNRD9T33TEA-----_12,X-TrailT33A Acenta Premium,,,,40910,,1,,JN1T33JB9U0007219,X-TrailT33A,Acenta Premium,H61GIFEC1,e-POWER 213 Automatic 4WD e-4ORCE Acenta Premium,e-POWER 213 4WD e-4ORCE,KBYG,G,KBY,44.1 mpg,2WD,Petrol / Electric,Automatic,JDNNRD9T33TEA-----,29738,51863,Greenhous Shrewsbury,+01743 454 141,Mayank
X-TrailT33A_H61GIFFC1_KAYG_JDNNRE9T33TEA-G---,X-TrailT33A N-Connecta,,,,43615,,1,,JN1T33JB5U0008562,X-TrailT33A,N-Connecta,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,e-POWER 213 4WD e-4ORCE,KAYG,G,KAY,44.1 mpg,2WD,Petrol / Electric,Automatic,JDNNRE9T33TEA-G---,29738,51051,Lookers Newcastle,+0330 042 2667,Mayank
X-TrailT33A_H61GIFFC1_KAYG_JDNNRE9T33TEA-G---_2,X-TrailT33A N-Connecta,,,,43615,,1,,JN1T33JB5U0008562,X-TrailT33A,N-Connecta,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,e-POWER 213 4WD e-4ORCE,KAYG,G,KAY,44.1 mpg,2WD,Petrol / Electric,Automatic,JDNNRE9T33TEA-G---,29738,51051,Lookers Newcastle,+0330 042 2667,Mayank
X-TrailT33A_H61GIFFC1_RBYG_JDNNRE9T33TEA-G---,X-TrailT33A N-Connecta,,,,43615,,1,,JN1T33JB0U0008663,X-TrailT33A,N-Connecta,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,e-POWER 213 4WD e-4ORCE,RBYG,G,RBY,44.1 mpg,2WD,Petrol / Electric,Automatic,JDNNRE9T33TEA-G---,29738,51937,Cars2 Huddersfield,01484 500 888,Mayank
X-TrailT33A_H61GIFFC1_RBYG_JDNNRE9T33TEA-G---_2,X-TrailT33A N-Connecta,,,,43615,,1,,JN1T33JB0U0008663,X-TrailT33A,N-Connecta,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,e-POWER 213 4WD e-4ORCE,RBYG,G,RBY,44.1 mpg,2WD,Petrol / Electric,Automatic,JDNNRE9T33TEA-G---,29738,51937,Cars2 Huddersfield,01484 500 888,Mayank
X-TrailT33A_H61GIFFC1_XEWG_JDNNRE9T33TEA-GD--_2,X-TrailT33A N-Connecta,,,,45130,,1,,JN1T33JB9U0008564,X-TrailT33A,N-Connecta,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,e-POWER 213 4WD e-4ORCE,XEWG,G,XEW,43.5 mpg,2WD,Petrol / Electric,Automatic,JDNNRE9T33TEA-GD--,29738,51096,Wilsons Autos & Coachworks Ltd,+01372 743 445,Mayank
X-TrailT33A_H61GIFGC1_XEWG_JDNNRG9T33TEA-PX--,X-TrailT33A Tekna,,,,47455,,1,,JN1T33JB6U0008599,X-TrailT33A,Tekna,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,e-POWER 213 4WD e-4ORCE,XEWG,G,XEW,42.8 mpg,2WD,Petrol / Electric,Automatic,JDNNRG9T33TEA-PX--,29738,51096,Wilsons Autos & Coachworks Ltd,+01372 743 445,Mayank
X-TrailT33A_H61GIFGC1_XEWG_JDNNRG9T33TEA-PX--_1,X-TrailT33A Tekna,,,,47455,,1,,JN1T33JB6U0008599,X-TrailT33A,Tekna,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,e-POWER 213 4WD e-4ORCE,XEWG,G,XEW,42.8 mpg,2WD,Petrol / Electric,Automatic,JDNNRG9T33TEA-PX--,29738,51096,Wilsons Autos & Coachworks Ltd,+01372 743 445,Mayank
X-TrailT33A_H61GIFHC1_KADG_TDNNRG9T33TEA-PTFD,X-TrailT33A Tekna+,,,,48605,,1,,JN1T33TB5U0013239,X-TrailT33A,Tekna+,H61GIFHC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna+,e-POWER 213 4WD e-4ORCE,KADG,G,KAD,42.8 mpg,2WD,Petrol / Electric,Automatic,TDNNRG9T33TEA-PTFD,29738,51863,Greenhous Shrewsbury,+01743 454 141,Mayank
X-TrailT33A_H61GIFHC1_KADG_TDNNRG9T33TEA-PTFD_1,X-TrailT33A Tekna+,,,,48605,,1,,JN1T33TB5U0013239,X-TrailT33A,Tekna+,H61GIFHC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna+,e-POWER 213 4WD e-4ORCE,KADG,G,KAD,42.8 mpg,2WD,Petrol / Electric,Automatic,TDNNRG9T33TEA-PTFD,29738,51863,Greenhous Shrewsbury,+01743 454 141,Mayank
ARIYAFE0A_R11337V01_GATG_TSGARD9FE0BEADAC-C,ARIYAFE0A 87kWh ADVANCE,,,,50185,,1,,JN1TBAFE0U0306706,ARIYAFE0A,87kWh ADVANCE,R11337V01,87kWh ADVANCE,87kWh Battery 2WD,GATG,G,GAT,184 Wh/km,2WD,Electric,Automatic,TSGARD9FE0BEADAC-C,29595,51096,Wilsons Autos & Coachworks Ltd,+01372 743 445,Mayank
ARIYAFE0A_R11337V01_GATG_TSGARD9FE0BEADAC-C_4,ARIYAFE0A 87kWh ADVANCE,,,,50185,,1,,JN1TBAFE0U0306706,ARIYAFE0A,87kWh ADVANCE,R11337V01,87kWh ADVANCE,87kWh Battery 2WD,GATG,G,GAT,184 Wh/km,2WD,Electric,Automatic,TSGARD9FE0BEADAC-C,29595,51096,Wilsons Autos & Coachworks Ltd,+01372 743 445,Mayank
ARIYAFE0A_R11337V01_KADG_TSGARD9FE0BEADAC-C,ARIYAFE0A 87kWh ADVANCE,,,,50065,,1,,JN1TBAFE0U0306289,ARIYAFE0A,87kWh ADVANCE,R11337V01,87kWh ADVANCE,87kWh Battery 2WD,KADG,G,KAD,184 Wh/km,2WD,Electric,Automatic,TSGARD9FE0BEADAC-C,29595,51529,Brindley Nissan,+01543 330773,Mayank
ARIYAFE0A_R11337V01_KADG_TSGARD9FE0BEADAC-C_14,ARIYAFE0A 87kWh ADVANCE,,,,50065,,1,,JN1TBAFE0U0306289,ARIYAFE0A,87kWh ADVANCE,R11337V01,87kWh ADVANCE,87kWh Battery 2WD,KADG,G,KAD,184 Wh/km,2WD,Electric,Automatic,TSGARD9FE0BEADAC-C,29595,51529,Brindley Nissan,+01543 330773,Mayank
ARIYAFE0A_R11337V01_KADG_TSGARD9FE0BEADAC-C_1,ARIYAFE0A 87kWh ADVANCE,,,,50065,,1,,JN1TBAFE0U0306662,ARIYAFE0A,87kWh ADVANCE,R11337V01,87kWh ADVANCE,87kWh Battery 2WD,KADG,G,KAD,184 Wh/km,2WD,Electric,Automatic,TSGARD9FE0BEADAC-C,29595,51858,Bristol Street Motors,+01604 773 770,Mayank
ARIYAFE0A_R11337V01_KADG_TSGARD9FE0BEADAC-C_2,ARIYAFE0A 87kWh ADVANCE,,,,50065,,1,,JN1TBAFE0U0306575,ARIYAFE0A,87kWh ADVANCE,R11337V01,87kWh ADVANCE,87kWh Battery 2WD,KADG,G,KAD,184 Wh/km,2WD,Electric,Automatic,TSGARD9FE0BEADAC-C,29595,51850,Bristol Street Motors Derby,+01332 375 360,Mayank
ARIYAFE0A_R11337V01_XGJG_TSGARD9FE0BEADAC-C,ARIYAFE0A 87kWh ADVANCE,,,,50715,,1,,JN1TBAFE0U0306651,ARIYAFE0A,87kWh ADVANCE,R11337V01,87kWh ADVANCE,87kWh Battery 2WD,XGJG,G,XGJ,184 Wh/km,2WD,Electric,Automatic,TSGARD9FE0BEADAC-C,29595,51051,Lookers Newcastle,+0330 042 2667,Mayank
ARIYAFE0A_R11337V01_XGJG_TSGARD9FE0BEADAC-C_5,ARIYAFE0A 87kWh ADVANCE,,,,50715,,1,,JN1TBAFE0U0306651,ARIYAFE0A,87kWh ADVANCE,R11337V01,87kWh ADVANCE,87kWh Battery 2WD,XGJG,G,XGJ,184 Wh/km,2WD,Electric,Automatic,TSGARD9FE0BEADAC-C,29595,51051,Lookers Newcastle,+0330 042 2667,Mayank
ARIYAFE0A_R11438V01_KBYG_TSGNRD9FE0BECDAC-A,ARIYAFE0A e-4ORCE 87kWh ADVANCE,,,,52885,,1,,JN1TDNFE0U0103152,ARIYAFE0A,e-4ORCE 87kWh ADVANCE,R11438V01,e-4ORCE 87kWh ADVANCE,87kWh Battery e-4ORCE 4WD,KBYG,G,KBY,199 Wh/km,2WD,Electric,Automatic,TSGNRD9FE0BECDAC-A,29595,51529,Brindley Nissan,+01543 330773,Mayank
ARIYAFE0A_R11438V01_KBYG_TSGNRD9FE0BECDAC-A_3,ARIYAFE0A e-4ORCE 87kWh ADVANCE,,,,52885,,1,,JN1TDNFE0U0103152,ARIYAFE0A,e-4ORCE 87kWh ADVANCE,R11438V01,e-4ORCE 87kWh ADVANCE,87kWh Battery e-4ORCE 4WD,KBYG,G,KBY,199 Wh/km,2WD,Electric,Automatic,TSGNRD9FE0BECDAC-A,29595,51529,Brindley Nissan,+01543 330773,Mayank
LEAFZE1A_E5X569D41_RCJG_FSDARD9ZE16EDB--MC,LEAFZE1A Acenta,,,,30230,,1,,SJNFAAZE1U0198190,LEAFZE1A,Acenta,E5X569D41,Battery 39kWh AT 2WD Acenta,39kWh Battery 2WD,RCJG,G,RCJ,166 Wh/km,2WD,Electric,Automatic,FSDARD9ZE16EDB--MC,29535,51538,Wessex Garages Cardiff,+02921 677 627,Mayank
LEAFZE1A_E5X569D41_RCJG_FSDARD9ZE16EDB--MC_2,LEAFZE1A Acenta,,,,30230,,1,,SJNFAAZE1U0198190,LEAFZE1A,Acenta,E5X569D41,Battery 39kWh AT 2WD Acenta,39kWh Battery 2WD,RCJG,G,RCJ,166 Wh/km,2WD,Electric,Automatic,FSDARD9ZE16EDB--MC,29535,51538,Wessex Garages Cardiff,+02921 677 627,Mayank
LEAFZE1A_E5X569D41_RCJG_FSDARD9ZE16EDB--MC_1,LEAFZE1A Acenta,,,,30230,,1,,SJNFAAZE1U0198331,LEAFZE1A,Acenta,E5X569D41,Battery 39kWh AT 2WD Acenta,39kWh Battery 2WD,RCJG,G,RCJ,166 Wh/km,2WD,Electric,Automatic,FSDARD9ZE16EDB--MC,29535,51538,Wessex Garages Cardiff,+02921 677 627,Mayank
LEAFZE1A_E5X569D41_QABG_FSDARD9ZE16ED---MB,LEAFZE1A Acenta,,,,29740,,1,,SJNFAAZE1U0196085,LEAFZE1A,Acenta,E5X569D41,Battery 39kWh AT 2WD Acenta,39kWh Battery 2WD,QABG,G,QAB,166 Wh/km,2WD,Electric,Automatic,FSDARD9ZE16ED---MB,29535,51458,Park's (East Kilbride),+01355 220404,Mayank
LEAFZE1A_E5X569D41_QABG_FSDARD9ZE16ED---MB_1,LEAFZE1A Acenta,,,,29740,,1,,SJNFAAZE1U0196085,LEAFZE1A,Acenta,E5X569D41,Battery 39kWh AT 2WD Acenta,39kWh Battery 2WD,QABG,G,QAB,166 Wh/km,2WD,Electric,Automatic,FSDARD9ZE16ED---MB,29535,51458,Park's (East Kilbride),+01355 220404,Mayank
LEAFZE1A_E5X569D41_RCJG_FSDARD9ZE16ED---MB,LEAFZE1A Acenta,,,,29740,,1,,SJNFAAZE1U0191261,LEAFZE1A,Acenta,E5X569D41,Battery 39kWh AT 2WD Acenta,39kWh Battery 2WD,RCJG,G,RCJ,166 Wh/km,2WD,Electric,Automatic,FSDARD9ZE16ED---MB,29535,51921,EMG Motor Group,01553 600234,Mayank
LEAFZE1A_E5X569D41_RCJG_FSDARD9ZE16ED---MB_1,LEAFZE1A Acenta,,,,29740,,1,,SJNFAAZE1U0191261,LEAFZE1A,Acenta,E5X569D41,Battery 39kWh AT 2WD Acenta,39kWh Battery 2WD,RCJG,G,RCJ,166 Wh/km,2WD,Electric,Automatic,FSDARD9ZE16ED---MB,29535,51921,EMG Motor Group,01553 600234,Mayank
LEAFZE1A_E5X569D41_KADG_FSDARD9ZE16ED--BMB,LEAFZE1A Acenta,,,,30020,,1,,SJNFAAZE1U0191298,LEAFZE1A,Acenta,E5X569D41,Battery 39kWh AT 2WD Acenta,39kWh Battery 2WD,KADG,G,KAD,166 Wh/km,2WD,Electric,Automatic,FSDARD9ZE16ED--BMB,29535,51863,Greenhous Shrewsbury,+01743 454 141,Mayank
LEAFZE1A_E5X569D41_KADG_FSDARD9ZE16ED--BMB_1,LEAFZE1A Acenta,,,,30020,,1,,SJNFAAZE1U0191298,LEAFZE1A,Acenta,E5X569D41,Battery 39kWh AT 2WD Acenta,39kWh Battery 2WD,KADG,G,KAD,166 Wh/km,2WD,Electric,Automatic,FSDARD9ZE16ED--BMB,29535,51863,Greenhous Shrewsbury,+01743 454 141,Mayank
LEAFZE1A_E5X569D41_QABG_FSDARD9ZE16EDB--MB,LEAFZE1A Acenta,,,,30035,,1,,SJNFAAZE1U0198592,LEAFZE1A,Acenta,E5X569D41,Battery 39kWh AT 2WD Acenta,39kWh Battery 2WD,QABG,G,QAB,166 Wh/km,2WD,Electric,Automatic,FSDARD9ZE16EDB--MB,29535,51538,Wessex Garages Cardiff,+02921 677 627,Mayank
LEAFZE1A_E5X569D41_QABG_FSDARD9ZE16EDB--MB_1,LEAFZE1A Acenta,,,,30035,,1,,SJNFAAZE1U0198592,LEAFZE1A,Acenta,E5X569D41,Battery 39kWh AT 2WD Acenta,39kWh Battery 2WD,QABG,G,QAB,166 Wh/km,2WD,Electric,Automatic,FSDARD9ZE16EDB--MB,29535,51538,Wessex Garages Cardiff,+02921 677 627,Mayank
LEAFZE1A_E5X569D41_QABG_FSDARD9ZE16ED---JB,LEAFZE1A Acenta,,,,30035,,1,,SJNFAAZE1U0193639,LEAFZE1A,Acenta,E5X569D41,Battery 39kWh AT 2WD Acenta,39kWh Battery 2WD,QABG,G,QAB,166 Wh/km,2WD,Electric,Automatic,FSDARD9ZE16ED---JB,29535,51632,Fish Brothers Nissan,+01793 758 112,Mayank
LEAFZE1A_E5X569D41_QABG_FSDARD9ZE16ED---JB_1,LEAFZE1A Acenta,,,,30035,,1,,SJNFAAZE1U0193639,LEAFZE1A,Acenta,E5X569D41,Battery 39kWh AT 2WD Acenta,39kWh Battery 2WD,QABG,G,QAB,166 Wh/km,2WD,Electric,Automatic,FSDARD9ZE16ED---JB,29535,51632,Fish Brothers Nissan,+01793 758 112,Mayank
LEAFZE1A_E5X569D41_Z11G_FSDARD9ZE16ED---JB,LEAFZE1A Acenta,,,,29865,,1,,SJNFAAZE1U0191078,LEAFZE1A,Acenta,E5X569D41,Battery 39kWh AT 2WD Acenta,39kWh Battery 2WD,Z11G,G,Z11,166 Wh/km,2WD,Electric,Automatic,FSDARD9ZE16ED---JB,29535,51784,Retail Group Liverpool,+0151 552 8002,Mayank
LEAFZE1A_E5X569D41_Z11G_FSDARD9ZE16ED---JB_1,LEAFZE1A Acenta,,,,29865,,1,,SJNFAAZE1U0191078,LEAFZE1A,Acenta,E5X569D41,Battery 39kWh AT 2WD Acenta,39kWh Battery 2WD,Z11G,G,Z11,166 Wh/km,2WD,Electric,Automatic,FSDARD9ZE16ED---JB,29535,51784,Retail Group Liverpool,+0151 552 8002,Mayank
LEAFZE1A_E5X569F41_KADG_FSDARE9ZE16ED-J-M-,LEAFZE1A N-Connecta,,,,31070,,1,,SJNFAAZE1U0187240,LEAFZE1A,N-Connecta,E5X569F41,Battery 39kWh AT 2WD N-Connecta,39kWh Battery 2WD,KADG,G,KAD,168 Wh/km,2WD,Electricity,Automatic,FSDARE9ZE16ED-J-M-,29535,51929,Barnetts Dundee,+01382 647810,Mayank
LEAFZE1A_E5X569F41_KADG_FSDARE9ZE16ED-J-M-_4,LEAFZE1A N-Connecta,,,,31070,,1,,SJNFAAZE1U0187240,LEAFZE1A,N-Connecta,E5X569F41,Battery 39kWh AT 2WD N-Connecta,39kWh Battery 2WD,KADG,G,KAD,168 Wh/km,2WD,Electricity,Automatic,FSDARE9ZE16ED-J-M-,29535,51929,Barnetts Dundee,+01382 647810,Mayank
LEAFZE1A_E5X569F41_KADG_FSDARE9ZE16ED-J-M-_1,LEAFZE1A N-Connecta,,,,31070,,1,,SJNFAAZE1U0187411,LEAFZE1A,N-Connecta,E5X569F41,Battery 39kWh AT 2WD N-Connecta,39kWh Battery 2WD,KADG,G,KAD,168 Wh/km,2WD,Electricity,Automatic,FSDARE9ZE16ED-J-M-,29535,51802,Western,+0131 313 0011,Mayank
LEAFZE1A_E5X569F41_KADG_FSDARE9ZE16ED-J-M-_2,LEAFZE1A N-Connecta,,,,31070,,1,,SJNFAAZE1U0187482,LEAFZE1A,N-Connecta,E5X569F41,Battery 39kWh AT 2WD N-Connecta,39kWh Battery 2WD,KADG,G,KAD,168 Wh/km,2WD,Electricity,Automatic,FSDARE9ZE16ED-J-M-,29535,51214,Hurst Nissan Centre,+028 9038 3527,Mayank
LEAFZE1A_E5X569F41_KADG_FSDARE9ZE16ED-J-M-_3,LEAFZE1A N-Connecta,,,,31070,,1,,SJNFAAZE1U0187559,LEAFZE1A,N-Connecta,E5X569F41,Battery 39kWh AT 2WD N-Connecta,39kWh Battery 2WD,KADG,G,KAD,168 Wh/km,2WD,Electricity,Automatic,FSDARE9ZE16ED-J-M-,29535,51757,Wylam Garage Ltd,+01434 613560,Mayank
LEAFZE1A_E5X569F41_RCJG_FSDARE9ZE16ED-J-M-,LEAFZE1A N-Connecta,,,,31240,,1,,SJNFAAZE1U0187605,LEAFZE1A,N-Connecta,E5X569F41,Battery 39kWh AT 2WD N-Connecta,39kWh Battery 2WD,RCJG,G,RCJ,168 Wh/km,2WD,Electricity,Automatic,FSDARE9ZE16ED-J-M-,29535,51577,Holdcroft Nissan,+01782 204040,Mayank
LEAFZE1A_E5X569F41_RCJG_FSDARE9ZE16ED-J-M-_1,LEAFZE1A N-Connecta,,,,31240,,1,,SJNFAAZE1U0187605,LEAFZE1A,N-Connecta,E5X569F41,Battery 39kWh AT 2WD N-Connecta,39kWh Battery 2WD,RCJG,G,RCJ,168 Wh/km,2WD,Electricity,Automatic,FSDARE9ZE16ED-J-M-,29535,51577,Holdcroft Nissan,+01782 204040,Mayank
